ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
372	Mouse	HULC	lncRNA	tumor necrosis factor alpha (TNF-¦Á) 	osteoarthritis (OA)	?ATDC5 cells	tumor necrosis factor alpha (TNF-¦Á) treatment	?HULC protected ATDC5 cells against TNF-¦Á-induced inflammatory injury by repression of miR-101	30981080
373	Mouse	IGF2	lncRNA	ketamine	neurotoxicity	neural stem cell culture	ketamine treatment	upregulated	27914827
374	Mouse	IGF2AS	lncRNA	ketamine	neurotoxicity	E18.5 brain-derived neural stem cells	ketamine treatment	upregulated	27914827
375	Mouse	IUR	lncRNA	imatinib	leukemia	Abl-transformed primary bone marrow cells	imatinib treatment	Increased expression of lncRNA-IUR was detected in both human and mouse Abl-transformed cells upon imatinib treatment.	30961617
376	Mouse	Jak3	lncRNA	monosodium urate (MSU)	cell differentiation	RAW264.7 cells	Monosodium urate monohydrate (MSU) treatment	upregulated	30387921
377	Mouse	KCNQ1OT1	lncRNA	acetaminophen (APAP)	acetaminophen (APAP)-induced liver injury (AILI)	serums	acetaminophen (APAP) treatment	downregulated	32779042
378	Mouse	KCNQ1OT1	lncRNA	angiotensin II (Ang II)	atrial fibrillation (AF)	heart tissues	angiotensin II (Ang II) treatment	LncRNA KCNQ1 overlapping transcript 1 (KCNQ1OT1) was found to be significantly upregulated in AF model and Ang-II-induced mice heart.	30241939
379	Mouse	KCNQ1OT1	lncRNA	arsenic trioxide (ATO)	cardiac arrhythmia	primary cultured neonatal mouse cardiomyocytes	arsenic trioxide (ATO) treatment	"After ATO treatment, the Kcnq1ot1 and Kcnq1 expression levels were downregulated."	29675399
380	Mouse	KCNQ1OT1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	cerebral ischemia/reperfusion (I/R) injury	primary mouse cerebral cortical neurons	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	32912499
381	Mouse	KCNQ1OT1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	cerebral ischemia/reperfusion (I/R) injury	mouse primary cortical neurons	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	31837324
382	Mouse	KCNQ1OT1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	cerebral ischemia/reperfusion (I/R) injury	primary cortical neurons	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	31837324
383	Mouse	KCNQ1OT1	lncRNA	high glucose (HG)	diabetic cardiomyopathy (DCM)	primary cardiomyocytes	high glucose (HG) treatment	upregulated	30355944
384	Mouse	KCNQ1OT1	lncRNA	streptozocin (STZ)	diabetic cardiomyopathy (DCM)	heart tissues	streptozotocin (STZ) treatment	upregulated	30355944
385	Mouse	KCNQ1OT1	lncRNA	doxorubicin (DOX)	heart failure (HF)	HL-1 cells	doxorubicin (ADR) treatment	KCNQ1OT1 facilitates cardiomyocyte apoptosis by - targeting FUS in ADR-induced HF.	32497620
386	Mouse	KCNQ1OT1	lncRNA	platelet derived growth factor-BB (PDGF-BB)	intimal hyperplasia (IH)	vascular smooth muscle cells (VSMCs)	platelet-derived growth factor type BB (PDGF-BB) treatment	downregulated	32146419
387	Mouse	KCNQ1OT1	lncRNA	hypoxia	myocardial ischemia/reperfusion (I/R) injury (MIRI)	primary cultured cardiomyocyte	hypoxia induce	upregulated	31644943
388	Mouse	KCNQ1OT1	lncRNA	hypoxia/reoxygenation (H/R)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	cardiomyocytes	hypoxia/reoxygenation (H/R) treatment	"KCNQ1OT1 could promote the LGALS3 expression by binding to miR-204-5p, which led to aggravated myocardial IR injury."	31644943
389	Mouse	KCNQ1OT1	lncRNA	resveratrol	osteoblastic differentiation	mouse mesenchymal stem cells (mMSCs)	resveratrol (Res) treatment	upregulated	29541443
390	Mouse	KCNQ1OT1	lncRNA	polymethylmethacrylate (PMMA)	particle-induced osteolysis (PIO)	primary bone marrow-derived macrophages (BMMs)	polymethylmethacrylate (PMMA) treatment	KCNQ1OT1 was suppressed in PMMA-induced cells	29252185
391	Mouse	KCNQ1OT1	lncRNA	sublytic complement C5b-9 (sC5b-9)	renal inflammatory diseases	MPC5 cells	sublytic complement C5b-9 (sC5b-9) treatment	upregulated	33296289
392	Mouse	KCNQ1OT1	lncRNA	sublytic complement C5b-9 (sC5b-9)	renal inflammatory diseases	MPC5 cells	sublytic complement C5b-9 (sC5b-9) treatment	Kcnq1ot1 was upregulated in sC5b-9-induced podocytes	33296289
393	Mouse	LET	lncRNA	hypoxia	hepatocellular carcinoma (HCC) and colorectal cancer (CRC)	SMMC-7721 cells; HCCLM3 cells; SW480 cells	Hypoxia treatment	downregulated	23395002
394	Mouse	Lethe	lncRNA	sepsis	sepsis-induced brain injury (SIBI)	cerebral cortex tissues	cecal ligation and puncture (CLP) induce treatment	upregulated	31210319
395	Mouse	LGR	lncRNA	fasting	expression regulation	plasma	fasting treatment	upregulated	26904944
396	Mouse	Lin28B	lncRNA	angiotensin II (Ang II)	allergic airway inflammation	murine bone marrow-derived macrophages (BMDMs)	angiotensin II (Ang II) treatment	upregulated	32458348
397	Mouse	LINC00261	lncRNA	lipopolysaccharide (LPS)	sepsis-induced acute kidney injury	kidney tissues	lipopolysaccharide (LPS) treatment	"In this study, we found the expression of LINC00261 was significantly decreased in the serum of patients with sepsis than healthy controls. A similar result was also observed in the mouse model of sepsis induced by lipopolysaccharide (LPS)."	33481135
398	Mouse	LINC00261	lncRNA	lipopolysaccharide (LPS)	sepsis-induced acute kidney injury	pulmonary microvascular endothelial cells (PMVECs)	lipopolysaccharide (LPS) treatment	downregulated	33481135
399	Mouse	LINC00305	lncRNA	lipopolysaccharide (LPS)	inflammation	ATDC5 cells	lipopolysaccharide (LPS) treatment	upregulated	31190561
400	Mouse	LINC00511	lncRNA	H2O2	ischemia/reperfusion (I/R) injury	Primary cardiomyocytes	H2O2 treatment	LINC00511 accelerates the proliferation of cardiomyocytes after I/R by targeting miRNA-515-5p.	32141575
401	Mouse	LINC00968	lncRNA	high glucose (HG)	diabetic nephropathy (DN)	mouse mesangial cells	high glucose (HG) treatment	lncRNA LINC00968 expression was high-expressed in high-glucose induced mesangial cells.	30197001
402	Mouse	LINC01093	lncRNA	carbon tetrachloride (CCl4)	apoptosis	liver tissues	CCl4 treatment	upregulated	32044992
403	Mouse	LINC01093	lncRNA	TGF-¦Â1	apoptosis	NCTC 146	TGF-¦Â1 treatment	upregulated	32044992
404	Mouse	LINC01152	lncRNA	hepatitis B virus (HBV)	hepatocellular carcinoma (HCC)	"Huh7, HepG2 and Hep3B cells"	hepatitis B virus (HBV) infection	upregulated	31054511
405	Mouse	Lincs_chr17_4383_2	lncRNA	trichloroethylene (TCE)	trichloroethylene (TCE) hepatocarcinogenesis	liver tissues	Trichloroethylene (TCE) treatment	"TCE induced extensive LincRNA expression changes in mouse liver, and the downregulated of Liver Lincs_chr17_4383_2 might contribute to TCE hepatocarcinogenesis by interacting with miR-182-5p and Cdkn1a"	31942800
406	Mouse	LINK-A	lncRNA	high glucose (HG)	diabetic nephropathy (DN)	mouse podocyte cells	high glucose treatment	downregulated	31258644
407	Mouse	LNC_000898	lncRNA	hypoxia	myocardial infarction (MI)	neonatal mouse ventricular cardiomyocytes (NMCMs)	hypoxia treatment	LNC_000898 could protect the heart against MI injury by regulating miR-375/PDK1.	32398474
408	Mouse	LNC_000941	lncRNA	ischemia/reperfusion (I/R) 	acute kidney injury (AKI)	kidney tissues	ischemia/reperfusion (I/R) treatment	dysregulated	29245971
409	Mouse	lnc010561	lncRNA	melatonin	breast cancer	mouse breast cancer cell lines 4T1 and MA-891	Melatonin treatment	downregulated	31955008
410	Mouse	lnc010561	lncRNA	melatonin	breast cancer	?4T1 cells; 891 cells	Melatonin treatment	Melatonin regulated breast cancer progression by the lnc010561/miR-30/FKBP3 axis.	31955008
411	Mouse	lnc949	lncRNA	bleomycin and engeletin	lung fibrosis	myofibroblasts	bleomycin and engeletin treatment	Engeletin ameliorates pulmonary fibrosis through endoplasmic reticulum stress depending on lnc949-mediated TGF-¦Â1-Smad2/3 and JNK signalling pathways	33181025
412	Mouse	linc-p21	lncRNA	immunoglobulin E (IgE)	abdominal aortic aneurysm (AAA)	aortic tissues	asthma-induced high level of IgE	upregulated	31440377
413	Mouse	linc-p21	lncRNA	streptozocin (STZ)	diabetes mellitus (DM)	hippocampal neuron	streptozotocin induce treatment	"lincRNA p21 were poorly expressed lincRNA p21 overexpression in the diabetes mice reduced the cell apoptosis rate, and the expression of Bax and cleaved Caspase-3, whereas increase the Bcl-2 expression"	31081202
414	Mouse	lncRNA30245	lncRNA	TGF-¦Â1	myocardial infarction (MI)	cardiac fibroblasts (CFs)	transforming growth factor (TGF)-¦Â1 treatment	upregulated	30935639
415	Mouse	lncRNA430945	lncRNA	angiotensin II (Ang II)	atherosclerosis (AS)	mouse vascular smooth muscle cells (VSMCs)	angiotensin II (Ang II) treatment	The downregulated of lncRNA 430945 significantly suppressed AngII-induced VSMC proliferation and migration.	30957191
416	Mouse	lncRNA6406	lncRNA	lipopolysaccharide (LPS)	acute kidney injury (AKI)	renal tubular epithelial (PTEC) cells; kidney tissues	lipopolysaccharide (LPS) treatment	LncRNA 6406 is downregulated both in the Kidneys of mice in the LPS-induced AKI Model and LPS-stimulated in vitro Model.	32655407
417	Mouse	lncRNA9884	lncRNA	protocatechualdehyde (PCA)	tubulointerstitial fibrosis (TIF)	primary renal tubular epithelial cells (TECs)	protocatechualdehyde (PCA) treatment	Protocatechualdehyde attenuates obstructive nephropathy through inhibiting lncRNA9884 induced inflammation	33118280
418	Mouse	LOC102633466	lncRNA	aerobic exercise	parkinson's disease (PD)	striatal tissues	aerobic exercise training (AET) treatment	upregulated	33150124
419	Mouse	LOC102637865	lncRNA	aerobic exercise	parkinson's disease (PD)	striatal tissues	aerobic exercise training (AET) treatment	upregulated	33150124
420	Mouse	LOC102637887	lncRNA	oxygen	retinopathy of prematurity (ROP)	retinal tissues	oxygen treatment	downregulated	32246647
421	Mouse	LOC102638670	lncRNA	aerobic exercise	parkinson's disease (PD)	striatal tissues	aerobic exercise training (AET) treatment	upregulated	33150124
422	Mouse	LOC102638971	lncRNA	oxygen	retinopathy of prematurity (ROP)	retinal tissues	oxygen treatment	upregulated	32246647
423	Mouse	LOC102640519	lncRNA	hypoxia	cerebral ischemia injury (CII)	mice brain microvascular endothelial cells	oxygen-glucose deprivation reperfusion (OGD/R) treatment	downregulated	29842876
424	Mouse	LOC102640519	lncRNA	vascular endothelial growth factor (VEGF)	cerebral ischemia injury (CII)	oxygen-glucose deprivation reperfusion (OGD/R) treated mice brain microvascular endothelial cells	oxygen-glucose deprivation reperfusion (OGD/R) treatment	upregulated	29842876
425	Mouse	LOC105375913	lncRNA	complement C3a	focal segmental glomerulosclerosis (FSGS)	tubular cells	C3a treatment	upregulated	30679767
426	Mouse	LOC146880	lncRNA	particulate matter (PM2.5)	lung cancer	lung tissue	PM2.5 treatment	upregulated	27836757
427	Mouse	LOC498759	lncRNA	glucocorticoid-inducible kinase-1 (SGK1)	diabetic nephropathy (DN)	mouse podocytes	glucocorticoid-inducible kinase-1 (SGK1) treatment	upregulated	31564202
428	Mouse	LOC498759	lncRNA	high glucose (HG)	diabetic nephropathy (DN)	mouse podocytes	high glucose (HG) treatment	upregulated	31564202
429	Mouse	LOC498759	lncRNA	Jixuepaidu Tang-1	diabetic nephropathy (DN)	high glucose (HG) treated mouse podoccytes	Jixuepaidu Tang-1 treatment	downregulated	31564202
430	Mouse	LOC498759	lncRNA	TGF-¦Â1	diabetic nephropathy (DN)	mouse podocytes	Transforming growth factor-¦Â1 (TGF-¦Â1) treatment	upregulated	31564202
431	Mouse	LRCF	lncRNA	propofol (PPF)	cognitive function	"Primary neonatal mouse oligodendrocyte (OLGs), microglia (MGs) and neuron cells (NCs)"	propofol treatment	?Our systematic study showed that LRCF expression differs in OLGs of mice of different ages	33411226
432	Mouse	LRNA9884	lncRNA	cisplatin (DDP)	acute kidney injury (AKI)	murine renal proximal tubular epithelial cells (mTECs)	cisplatin treatment	upregulated	33192605
433	Mouse	LRNA9884	lncRNA	advanced glycation end product (AGE)	diabetic nephropathy (DN)	immortalized murine kidney proximal tubular epithelial (mTEC) cells	advanced glycation end products (AGE) treatment	upregulated	31048367
434	Mouse	Lrrc55-AS	lncRNA	herpes simplex virus 1 (HSV-1)	innate immune response	mouse peritoneal macrophages	Herpes Simplex Virus( HSV) infection	upregulated	31213650
435	Mouse	Lrrc55-AS	lncRNA	IFN-I	innate immune response	mouse peritoneal macrophages	IFN-I treatment	upregulated	31213650
436	Mouse	Lrrc55-AS	lncRNA	lipopolysaccharide (LPS)	innate immune response	mouse peritoneal macrophages	lipopolysaccharides (LPS) treatment	upregulated	31213650
437	Mouse	Lrrc55-AS	lncRNA	polyinosinic-polycytidilic acid (Poly(I:C))	innate immune response	mouse peritoneal macrophages	poly (I: C)) treatment	upregulated	31213650
438	Mouse	Lrrc55-AS	lncRNA	Sendai virus (SeV)	innate immune response	mouse peritoneal macrophages	Sendai virus (SeV) infection treatment	upregulated	31213650
439	Mouse	MAGI2-AS3	lncRNA	amyloid-¦Â (A¦Â) 25-35	Alzheimer's disease (AD)	BV2 cells	amyloid-¦Â (A¦Â) 25-35 treatment	"The expression of MAGI2-AS3 was increased, and miR-374b-5p was decreased in both SH-SY5Y and BV2 cells exposed to A¦Â25-35."	33279663
440	Mouse	MAGI2-AS3	lncRNA	amyloid-¦Â (A¦Â) 25-35	Alzheimer's disease (AD)	BV2 cells	amyloid-¦Â (A¦Â) 25-35 treatment	MAGI2-AS3/miR-374b-5p axis regulates A¦Â-induced neurotoxicity in SH-SY5Y cells and neuroinflammation in BV2 cells.	33279663
441	Mouse	MALAT	lncRNA	hypoxia	renal proximal tubular function	kidney tissues;testis tissues	hypoxia treatment	upregulated	27774481
442	Mouse	MALAT1	lncRNA	hypoxia	acute myocardial infarction (AMI)	Cardiomyocytes	hypoxia induce	upregulated	31783925
443	Mouse	MALAT1	lncRNA	hypoxia/reoxygenation (H/R)	acute myocardial infarction (AMI)	The mouse cardiomyocyte cell line HL-1	hypoxia/reperfusion induce	upregulated	32010261
444	Mouse	MALAT1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	angiogenesis	mouse brain microvascular endothelial cells (BMECs)	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	the levels of lncRNA-MALAT1 and miR-145 were upregulated in OGD-induced BMECs miR-145 functioned as an anti-angiogenic and pro-apoptotic factor in OGD treated BMECs via down-regulating VEGF-A and ANGPT2 directly	30038058
445	Mouse	MALAT1	lncRNA	insulin	brain injury	human adipose-derived stem cells (hASCs)	insulin treatment	upregulated	27841943
446	Mouse	MALAT1	lncRNA	fasting with HIF-1¦Á inhibitor (BAY)	cardiac decompensation secondary to acute severe caloric-restriction	cardiac tissues	Fasting with HIF-1¦Á inhibitor (BAY) treatment	downregulated	32942153
447	Mouse	MALAT1	lncRNA	triiodo-l-thyronine (T3)	cardiac decompensation secondary to acute severe caloric-restriction	cardiac tissues	Triiodo-l-Thyronine (T3) treatment	downregulated	32942153
448	Mouse	MALAT1	lncRNA	angiotensin II (Ang II)	cardiac fibrosis	cardiac fibroblasts	angiotensin II (Ang II) treatment	upregulated	30146700
449	Mouse	MALAT1	lncRNA	melatonin	cardiac fibrosis	high glucose (HG)-treated cardiac fibroblasts (CFs)	Melatonin treatment	melatonin produces an antifibrotic effect via inhibiting lncR-MALAT1/miR-141-mediated NLRP3 inflammasome activation and TGF-¦Â1/Smads signaling	32067273
450	Mouse	MALAT1	lncRNA	hypoxia/reoxygenation (H/R)	cardiomyocyte apoptosis	cardiomyocytes	hypoxia/reoxygenation (H/R) treatment	Long noncoding RNA MALAT1 enhances the apoptosis of cardiomyocytes through autophagy modulation.	31985274
451	Mouse	MALAT1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	cerebral palsy	N2A neurons	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	downregulated	31500509
452	Mouse	MALAT1	lncRNA	high glucose (HG) and hypoxia/reoxygenation (H/R)	diabetes mellitus (DM) induced cerebral ischemic reperfusion (I/R) injury	rat primary microglia; HAPI cells	high glucose (HG) and hypoxia-reoxygenation (H/R) treatment	upregulated	29844328
453	Mouse	MALAT1	lncRNA	streptozocin (STZ)	diabetes-related microvascular complications	db/db mice retinal vasculature	STZ treatment	upregulated	25356875
454	Mouse	MALAT1	lncRNA	high glucose (HG)	diabetic cardiomyopathy (DCM)	cardiomyocytes	high glucose (HG) treatment	upregulated	31353329
455	Mouse	MALAT1	lncRNA	high glucose (HG)	diabetic cardiomyopathy (DCM)	primary cultured cardiomyocyte	high glucose treatment	upregulated	31353329
456	Mouse	MALAT1	lncRNA	high glucose (HG)	diabetic cardiomyopathy (DCM)	mouse cardiomyocytes	high glucose (HG) treatment	MALAT1-mediated recruitment of the histone methyltransferase EZH2 to the microRNA-22 promoter leads to cardiomyocyte apoptosis in diabetic cardiomyopathy.	33097254
457	Mouse	MALAT1	lncRNA	streptozocin (STZ)	diabetic cardiomyopathy (DCM)	myocardium	streptozocin treatment	upregulated	31353329
458	Mouse	MALAT1	lncRNA	streptozocin (STZ)	diabetic cardiomyopathy (DCM)	myocardial tissues	streptozotocin (STZ) treatment	upregulated	31353329
459	Mouse	MALAT1	lncRNA	high glucose (HG)	diabetic nephropathy (DN)	MPC5 cells	high glucose (HG) treatment	LncRNA MALAT1/microRNA let-7f/KLF5 axis regulates podocyte injury in diabetic nephropathy	33232688
460	Mouse	MALAT1	lncRNA	streptozocin (STZ)	diabetic nephropathy (DN)	C57BL/6 mice kidney	streptozocin (STZ) treatment	upregulated	28444861
461	Mouse	MALAT1	lncRNA	high glucose (HG)	diabetic retinopathy (DR)	retinal endothelial cells	high glucose (HG) treatment	Glucose increased LncRNA?MALAT1?levels by increasing Sp1 transcription factor binding at its promoter.	33051272
462	Mouse	MALAT1	lncRNA	high glucose (HG)	diabetic retinopathy (DR)	retinal microvascular endothelial cells (RMECs)	high glucose treatment	upregulated	31313295
463	Mouse	MALAT1	lncRNA	oxygen	diabetic retinopathy (DR)	mouse retinal tissues	oxygen induce treatment	upregulated	31689123
464	Mouse	MALAT1	lncRNA	oxygen	diabetic retinopathy (DR)	retinal tissues	oxygen treatment	MALAT1 affect angiogenesis by sponging miR-203a-3p in DR	31689123
465	Mouse	MALAT1	lncRNA	streptozocin (STZ)	diabetic retinopathy (DR)	RF/6A cell	streptozotocin treatment	upregulated	24436191
466	Mouse	MALAT1	lncRNA	streptozotocin injection and a high-glucose/high-fat diet	diabetic retinopathy (DR)	retinal microvascular endothelial cells (RMECs)	streptozotocin injection and a high-glucose/high-fat diet treatment	"YAP1 may exert some promotive effects on the development of DR through its regulation of the MALAT1/miR-200b-3p/VEGFA axis, highlighting that YAP1 silencing may be instrumental for the therapeutic targeting of DR"	31313295
