ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
850	Rat	rno-miR-141	miRNA	dexamethasone (DEX)	steroid-induced avascular necrosis of femoral head (SANFH)	Bone marrow mesenchymal stem cells (BMSC)	dexamethasone (DEX) treatment	The mRNA expression of miR-141 was higher in the DEX group compared with the control group.	31916393
851	Rat	rno-miR-141	miRNA	acute stress (AS) and chronic stress (CS)	stress-induced myocardial injury	rat	Rats were bound and suspended treatment	upregulated	24669248
852	Rat	rno-miR-141-3p	miRNA	particulate matter (PM2.5)	allergic rhinitis (AR)	nasal mucosa	particulate matter 2.5 (PM2.5) treatment	downregulated	32192351
853	Rat	rno-miR-141-3p	miRNA	high fat diet (HFD)	cardiac dysfunction	myocardium	high fat diet (HFD) feed	upregulated	32346302
854	Rat	rno-miR-141-3p	miRNA	hypoxia/reoxygenation (H/R)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 cells	hypoxia/reoxygenation (H/R) treatment	H/R remarkably reduces the expression of miR-141-3p.	32123560
855	Rat	rno-miR-141-3p	miRNA	propofol (PPF)	neurodegeneration (ND)	rats neural stem cells (NSCs)	propofol treatment	upregulated	27796156
856	Rat	rno-miR-141-3p	miRNA	propofol (PPF)	neurodegenerative diseases	neural stem cells (NSCs)	propofol treatment	upregulated	27796156
857	Rat	rno-miR-141-3p	miRNA	hypoxia	oxidative stress	H9c2 rat cardiomyoblasts	hypoxia induce	upregulated	31532760
858	Rat	rno-miR-141-3p	miRNA	1-methyl-4-phenylpyridinium (MPP+)	parkinson's disease (PD)	PC-12 cells	MPP+ (1-methyl-4-phenylpyridinium) treatment	miR-141-3p was upregulated in MPP+-treated PC12 cells.	33204711
859	Rat	rno-miR-141-3p	miRNA	letrozole	polycystic ovarian syndrome (PCOS)	Ovary?tissues	letrozole treatment	dysregulated	26745201
860	Rat	rno-miR-141-3p	miRNA	phthalate mixture	prostate development	Pregnant females filial generation rat prostate	Pregnant females were divided into 4 groups and orally dosed daily from GD10 to PND21 with corn oil (Control:C) or the phthalate mixture at three doses (20?¦Ìg/kg/d:T1; 200?¦Ìg/kg/d:T2; 200?mg/kg/d:T3). treatment	upregulated	31199487
861	Rat	rno-miR-141-3p	miRNA	bleomycin (BLM)	lung fibrosis	rat lung tissues	bleomycin (BLM) treatment	downregulated	30755599
862	Rat	rno-miR-141-3p	miRNA	TGF-¦Â1	lung fibrosis	RLE-6TN cells	TGF-¦Â1 treatment	downregulated	30755599
863	Rat	rno-miR-141-3p	miRNA	high glucose (HG)	pyroptosis	H9c2 cells	high glucose (HG) treatment	"MALAT1 mRNA expression levels were significantly increased, whereas miR-141-3p expression levels were significantly decreased in HG-treated H9C2 cells compared with the NG group."	33576445
864	Rat	rno-miR-142	miRNA	electroacupuncture (EA)	hyperactivity of the HPA axis induced by hepatectomy	rats	electroacupuncture (EA) treatment	upregulated	29021740
865	Rat	rno-miR-142	miRNA	hepatectomy	hyperactivity of the HPA axis induced by hepatectomy	rats hypothalamic	hepatectomy	downregulated	29021740
866	Rat	rno-miR-142-3p	miRNA	TGF-¦Â3	blood-testis barrier (BTB) impairment	Primary Sertoli cell	TGF-¦Â3 treatment	downregulated	29590647
867	Rat	rno-miR-142-3p	miRNA	angiotensin II (Ang II)	cardiac hypertrophy	cultured neonatal rat cardiomyocytes	angiotensin II (Ang II) treatment	downregulated	30372837
868	Rat	rno-miR-142-3p	miRNA	citrate	cardiomyocyte autophagy	cardiomyocytes	citrate treatment	"The level of miR-142-3p was downregulated in H/R model, but upregulated in cardiomyocytes following citrate treatment."	32456513
869	Rat	rno-miR-142-3p	miRNA	isoproterenol	drug-induced cardiac injury (DICI)	heart tissues	isoproterenol treatment	upregulated	29355689
870	Rat	rno-miR-142-3p	miRNA	TGF-¦Â	liver cirrhosis	rat primary HSCs	TGF-¦Â treatment	downregulated	28823564
871	Rat	rno-miR-142-3p	miRNA	hypoxia/reoxygenation (H/R)	ischemia/reperfusion (I/R) injury	mesenchymal stem cell (MSC) exosome	hypoxia-reoxygenation (H/R) treatment	upregulated	32719674
872	Rat	rno-miR-142-3p	miRNA	phosphodiesterase 5 (PDE5) inhibitor	nonalcoholic fatty liver disease (NAFLD)	plasma exosomes	phosphodiesterase 5 (PDE5) inhibitor treatment	upregulated	33396535
873	Rat	rno-miR-142-3p	miRNA	FK506	osteogenesis	rat bone marrow stromal cells (BMSCs)	FK506 treatment	upregulated	28560399
874	Rat	rno-miR-142-3p	miRNA	X-rays	radiosensitivity	786-O and A549 cells	786-O and A549 cells treatment	dysregulated	27527863
875	Rat	rno-miR-142-3p	miRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	reperfusion/ischemia brain injury	Primary cortical neurons	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	miR-142-3p expression was downregulated in neurons when exposed to oxygen-glucose deprivation/re-oxygenation.	32246643
876	Rat	rno-miR-142-3p	miRNA	lipopolysaccharide (LPS)	sepsis-induced acute kidney injury	rat mesangial cells (RMCs)	lipopolysaccharide (LPS) treatment	upregulated	30834562
877	Rat	rno-miR-142-5p	miRNA	acute stressor modulates	acute stress	male Fisher 344 rats	expose to an acute stressor modulates treatment	downregulated	25259839
878	Rat	rno-miR-142-5p	miRNA	oleanolic acid (OLA)	diabetic nephropathy (DN)	high glucose-induced NRK-52E cells	oleanolic acid (OLA) treatment	downregulated	31410746
879	Rat	rno-miR-142-5p	miRNA	streptozocin (STZ)	diabetic retinopathy (DR)	retinal tissues	streptozocin (STZ) treatment	miR-142-5p level was downregulated in retinal tissues of DR rats.	32116075
880	Rat	rno-miR-142-5p	miRNA	hypoxia	heart failure (HF)	H9c2 cells	hypoxia induce	"silence of lncRNA GAS5 attenuated hypoxia-triggered cell death, silence of lncRNA GAS5 protected H9c2 cells against hypoxia-induced injury possibly via sponging miR-142-5p."	31085811
881	Rat	rno-miR-142-5p	miRNA	Smad3 inhibitor (SIS3)	intrauterine adhesion (IUA)	endometrial stromal cells (ESCs)	Smad3 inhibitor (SIS3) treatment	upregulated	32447720
882	Rat	rno-miR-142-5p	miRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemia/reperfusion (I/R) injury	rat hippocampal neurons	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	upregulated	28320085
883	Rat	rno-miR-142-5p	miRNA	hypoxia	ischemic heart disease (IHD)	H9C2 cardiomyoblasts	hypoxia treatment	downregulated	28772218
884	Rat	rno-miR-142-5p	miRNA	IL-6	osteogenesis	bone marrow stromal stem cells (BMSCs)	IL-6 treatment	"BLACAT1 expression was increased in inflammatory BMSCs, and knockdown of BLACAT1 promoted proliferation and osteogenic differentiation of BMSCs targeting miR-142-5p."	32271407
885	Rat	rno-miR-142-5p	miRNA	triclosan (TCS)	testosterone	R2C cells; testis; Leydig cells	Triclosan (TCS) treatment	"TCS treatment upregulated miR-142-5p expressions in Leydig cells, with the maximum inductive effect observed in R2C cells treated with 10 ¦ÌM of TCS"	32084696
886	Rat	rno-miR-143	miRNA	plum polyphenols	aberrant crypt foci	colon tissues	plum polyphenols treatment	upregulated	27865352
887	Rat	rno-miR-143	miRNA	"2,4,6-trinitrobenzene sulfonic acid (TNBS)"	colitis	male Wistar rats inflamed colon	"2,4,6-trinitrobenzene sulfonic acid (TNBS)/ethanol treatment"	downregulated in inflamed colon	28572713
888	Rat	rno-miR-143	miRNA	doxorubicin (DOX)	doxorubicin (DOX)-induced cardiotoxicity	H9c2 cells	doxorubicin (Dox) treatment	Doxorubicin treatment increased the expression of miR-143.	32170053
889	Rat	rno-miR-143	miRNA	stimulation electrode	epilepsy	Adult male Sprague Dawley rats blood	A bipolar stimulation electrode (distance between tips 500 ?m) was implanted in the angular bundle treatment	dysregulated	24184920
890	Rat	rno-miR-143	miRNA	myocardin	hepatitis C virus (HCV) infection	rat primary aortic SMCs	myocardin treatment	myocardin coordinate smooth muscle differentiation by inducing transcription of microRNA-143	20489207
891	Rat	rno-miR-143	miRNA	activin A	insulin action in cardiomyocytes	primary adult rat cardiomyocytes (ARC)	activin A treatment	downregulated	23812417
892	Rat	rno-miR-143	miRNA	aerobic exercise	left ventricular hypertrophy (LVH)	left ventricular	aerobic exercise training (AET) treatment	downregulated	21709209
893	Rat	rno-miR-143	miRNA	trichostatin A (TSA)	hepatocellular carcinoma (HCC)	rat primary hepatocytes	Trichostatin A (TSA)treatment treatment	"miR-122, miR-143 and miR-379 could be related to the inhibitory effects of TSA on hepatocellular proliferation"	21513791
894	Rat	rno-miR-143	miRNA	hypoxia	myocardial infarction (MI)	neonatal rat cardiomyocytes	hypoxia induce	upregulated	30998966
895	Rat	rno-miR-143	miRNA	hypoxia/reoxygenation (H/R)	myocardial infarction (MI)	cardiomyocytes	hypoxia/reoxygenation (H/R) treatment	lncUCA1 might protect cardiomyocyte against H/R induced apoptosis by suppressing miR-143 and modulated the following downstream MDM2/p53 signaling pathway.	30998966
896	Rat	rno-miR-143	miRNA	high fat diet (HFD)	obesity	adipose tissues	high fat diet (HFD) feed	"The obese rats in the HFD group, compared with rats in the NFD group, demonstrated a significant decrease in the expression of miR-27a (p < 0.05) and a significant increase in the expression of miR-143."	30411548
897	Rat	rno-miR-143	miRNA	hypoxia	pulmonary arterial hypertension (PAH)	lung tissues	hypoxia treatment	upregulated	30195228
898	Rat	rno-miR-143	miRNA	single dose irradiation	radiation-induced lung injury (RILI)	male Wistar rats lung tissues	subjected to single dose irradiation with 20 Gy using 6 MV x-rays to the right lung treatment	upregulated	24886372
899	Rat	rno-miR-143	miRNA	zinc oxide nanoparticles (ZnONPs) and DPP-IV inhibitor (Vildagliptin)	type 2 diabetes mellitus (T2DM)	type 2 diabetes rats	type 2 diabetes rats treatment	downregulated	27723572
900	Rat	rno-miR-143	miRNA	high fat diet (HFD)	weight gain	end epididymal fat	high fat diet (HFD) feed	upregulated	29023027
901	Rat	rno-miR-143-3p	miRNA	atorvastatin	cardiac fibrosis	cardiac fibroblasts (CFs)	atorvastatin treatment	Atorvastatin suppressed the levels of miR-143-3p.	31758917
902	Rat	rno-miR-143-3p	miRNA	TGF-¦Â1	cardiac fibrosis	cultured?cardiac fibroblasts (CFs)	TGF-¦Â1	upregulated	31758917
903	Rat	rno-miR-143-3p	miRNA	¦Â3-adrenoceptors(¦Â3-AR) inhibitor SR 59230A	chronic heart failure (CHF)	CHF rats	1 ml SR 59230A(85 mmoL/L in 0.9% saline)twice a day for seven weeks by intraperitoneal injection treatment	upregulated	29926593
904	Rat	rno-miR-143-3p	miRNA	cisplatin and gentamicin	drug-induced acute kidney injury (DIKI)	plasma	"cisplatin (CSP, 6?mg/kg) and gentamicin (GEN, 120?mg/kg) treatment"	downregulated	30682439
905	Rat	rno-miR-143-3p	miRNA	gypenoside A (GP)	ischemia/reperfusion (I/R) injury	H9c2 cells	Gypenoside A (GP) treatment	Administration of GP decresed the expression of miR-143-3p.	31889343
906	Rat	rno-miR-143-3p	miRNA	angiotensin II (Ang II)	left ventricular hypertrophy (LVH)	H9c2 cells	angiotensin II (Ang II) treatment	upregulated	30119211
907	Rat	rno-miR-143-3p	miRNA	atorvastatin	left ventricular hypertrophy (LVH)	angiotensin II (Ang II)-treated H9c2 cells	atorvastatin treatment	downregulated	30119211
908	Rat	rno-miR-143-3p	miRNA	H2O2	cardiac hypertrophy	H9c2 cells	H2O2 treatment	H2O2 administration increased the levels of miR-143-3p.	30203887
909	Rat	rno-miR-143-3p	miRNA	gypenoside A (GP)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	hypoxia-induced H9c2 cell line	Gypenoside A (GP) treatment	downregulated	31889343
910	Rat	rno-miR-143-3p	miRNA	hypoxia	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 cell line	hypoxia induce	upregulated	31889343
911	Rat	rno-miR-143-3p	miRNA	lipopolysaccharide (LPS)	septic shock	heart tissue	lipopolysaccharide (LPS) treatment	dysregulated	31332662
912	Rat	rno-miR-143-5p	miRNA	propofol (PPF)	neurotoxicity	primary cultured neural stem cells (NSCs)	propofol treatment	upregulated	29679758
913	Rat	rno-miR-144	miRNA	ginsenoside Rg1	apoptosis	hypoxia-induced PC12 cells	Ginsenoside Rg1 treatment	downregulated	30262824
914	Rat	rno-miR-144	miRNA	hypoxia	apoptosis	PC12 cells	OGD/R treatment	upregulated	30262824
915	Rat	rno-miR-144	miRNA	isoprenaline	cardiac hypertrophy	rat primary cardiomyocytes	isoprenaline induction	downregulated	33013286
916	Rat	rno-miR-144	miRNA	hypoxia	cardioprotective therapy	bone marrow mesenchymal stem cell (MSC)-derived exosomes	hypoxia treatment	upregulated	31973741
917	Rat	rno-miR-144	miRNA	human immunodeficiency virus (HIV)-1	chronic human immunodeficiency virus (HIV) infection	alveolar epithelial cell (AEC)	Human immunodeficiency virus (HIV)-1 infection	upregulated	31091144
918	Rat	rno-miR-144	miRNA	high glucose (HG)	diabetic cardiomyopathy (DCM)	H9c2 cells; Neonatal rat cardiomyocytes (NRCMs)	high glucose (HG) treatment	downregulated	31907983
919	Rat	rno-miR-144	miRNA	streptozocin (STZ)	diabetic retinopathy (DR)	?retinas?tissues	streptozotocin (STZ) treatment	downregulated	22156553
920	Rat	rno-miR-144	miRNA	high glucose (HG)	hyperglycemia-induced cardiac dysfunction	"Neonatal rat cardiomyocytes (NRCMs), rat H9c2 cells"	high glucose treatment	downregulated	31907983
921	Rat	rno-miR-144	miRNA	ginsenoside Rg1	ischemia/reperfusion (I/R) injury	OGD/R-treated PC-12 cell	Ginsenoside Rg1 (Rg1) treatment	downregulated	30262824
922	Rat	rno-miR-144	miRNA	hypoxia	ischemia/reperfusion (I/R) injury	PC-12 cells	oxygen-glucose deprivation/reperfusion (OGD/R) treatment	upregulated	30262824
923	Rat	rno-miR-144	miRNA	swimming	left ventricular hypertrophy (LVH)	rat left ventricular	Swimming exercise training treatment	upregulated	23812090
924	Rat	rno-miR-144	miRNA	SiO2	lung injury	lung	SiO2 treatment	upregulated	27689473
925	Rat	rno-miR-144	miRNA	4-vinylcyclohexene diepoxide (VCD)	premature ovarian failure (POF)	ovarian	4-vinylcyclohexene diepoxide (VCD) tretament	downregulated	24188450
926	Rat	rno-miR-144	miRNA	botulinum neurotoxin (BoNT)	nerve sprouting	spinal cord anterior horn	botulinum neurotoxin (BoNT) treatment	downregulated	32083076
927	Rat	rno-miR-144	miRNA	steroids	osteonecrosis of femoral head (ONFH)	bone marrow mesenchymal stem cells (BMSCs)	steroid treatment	upregulated	27910957
928	Rat	rno-miR-144	miRNA	4-vinylcyclohexene diepoxide (VCD)	premature ovarian failure (POF)	rat POF tissues	VCD treatment	downregulated	24188450
929	Rat	rno-miR-144	miRNA	american ginseng root's	premature ovarian failure (POF)		4-Vinylcyclohexene diepoxide (VCD) treatment	upregulated	25705687
930	Rat	rno-miR-144-3p	miRNA	high fat diet (HFD)	cardiac dysfunction	myocardium	high fat diet (HFD) feed	upregulated	32346302
931	Rat	rno-miR-144-3p	miRNA	rapamycin	cardiac fibrosis	heart tissues	rapamycin (Rap) treatment	downregulated	30647817
932	Rat	rno-miR-144-3p	miRNA	iohexol	contrast-induced acute kidney injury (CIAKI)	Renal tissue	"Animals were dehydrated for 48 h and then underwent furosemide (10 mL/kg; Harvest Pharmaceutical, Shanghai, China) injection 30 min before administration of iohexol (15 mL/kg, group CI-AKI; iodine, 350 mg/mL; GE Healthcare, Shanghai, China) or 0.9% normal saline (15 mL/kg, control group)."	miR-144-3p was downregulated in Contrast-induced acute kidney injury (CI-AKI).	31234008
933	Rat	rno-miR-144-3p	miRNA	oxyhemoglobin (OxyHb)	intracerebral hemorrhage (ICH)-induced secondary brain injury (SBI)	primary rat cortical neurons	oxyhemoglobin (OxyHb) treatment	"Following ICH induction, we found miRNA-144-3p expression to increase."	30511586
934	Rat	rno-miR-144-3p	miRNA	intracerebral hemorrhage (ICH)	secondary brain injury (SBI)	primary rat cortical neurons	oxyhemoglobin (OxyHb) treatment	"miRNA-144-3p aggravated ICH-induced SBI by targeting and downregulating FPR2, thereby contributing to neurological dysfunction and neural apoptosis via PI3K/AKT pathway activation."	30511586
935	Rat	rno-miR-144-5p	miRNA	methamphetamine (METH)	methamphetamine (METH) addiction	brain tissues	Methamphetamine (METH) treatment	downregulated	32893733
936	Rat	rno-miR-145	miRNA	ethanol (EtOH)	acute gastric mucosal injury	gastric tissues?of rat	oral administration of ethanol	upregulated	23830200
937	Rat	rno-miR-145	miRNA	lipopolysaccharide (LPS)	acute respiratory distress syndrome (ARDS)	lung tissues	lipopolysaccharide (LPS) treatment	The miR-145 was downregulated in the LPS-induced ARDS lung	33505551
938	Rat	rno-miR-145	miRNA	soluble ¦Â-amyloid (sA¦Â) oligomers	Alzheimer's disease (AD)	cortical neurons were isolated from E17 embryos of Sprague Dawley rats	sA¦Â treatment	upregulated	24595404
939	Rat	rno-miR-145	miRNA	reactive oxygen species (ROS)	cadmium-induced toxicity	neonatal rat cardiomyocytes	reactive oxygen species (ROS) treatment	miR-145 regulates reactive oxygen species (ROS)-induced Ca2+overload in cardiomyocytes	23702479
940	Rat	rno-miR-145	miRNA	high glucose (HG)	cardiomyocyte apoptosis	rat cardiomyocytes	high glucose concentration (25 mmol/L)	downregulated	29178342
941	Rat	rno-miR-145	miRNA	oxygen glucose deprivation (OGD)	cerebral ischemic stroke (CIS)	rats astrocytes	oxygen-glucose deprivation (OGD) treatment	downregulated	29057271
942	Rat	rno-miR-145	miRNA	hypoxia	chronic hypoxic heart disease (CHD)	H9c2 cells	hypoxia induce	"miR©\145 was repressed by hypoxia,miR©\145 overexpression caused an inhibition in viability and facilitation in apoptosis"	31190357
943	Rat	rno-miR-145	miRNA	estradiol benzoate (EB)	chronic inflammatory diseases	dorsolateral prostate	estradiol benzoate (EB) treatment	upregulated	33332750
944	Rat	rno-miR-145	miRNA	pomegranate beverage (PG)	colitis	dextran sodium sulfate (DSS) induced colitis rats	PG treatment	upregulated	28282584
945	Rat	rno-miR-145	miRNA	high glucose (HG)	diabetic cardiomyopathy (DCM)	H9c2 cells	high glucose (HG) treatment	"In the HG group, miR-145 expression was significantly decreased and ARF6 expression significantly increased compared with controls."	33763154
946	Rat	rno-miR-145	miRNA	lithium chloride and pilocarpine	epilepsy	hippocampus	lithium chloride-pilocarpine treatment	upregulated	30465949
947	Rat	rno-miR-145	miRNA	lithium chloride and pilocarpine	epilepsy	hippocampus	lithium chloride-pilocarpine treatment	upregulated	30465949
948	Rat	rno-miR-145	miRNA	emodin	hepatitis	LPS-treated primary hepatocyte	Emodin treatment	upregulated	31079494
949	Rat	rno-miR-145	miRNA	lipopolysaccharide (LPS)	hepatitis	primary hepatocyte	lipopolysaccharide (LPS) treatment	downregulated	31079494
950	Rat	rno-miR-145	miRNA	diethylnitrosamine (DEN)	hepatocellular carcinoma (HCC)	liver tissues	diethylnitrosamine (DEN) treatment	upregulated	30412748
951	Rat	rno-miR-145	miRNA	pomegranate fruit aqueous extract (PGE)	insulin sensitivity	Alloxan-diabetic Wistar rats plasma and homogenized suspension of liver and skeletal muscle tissues	long-term PGE treatment	downregulated in plasma and homogenized suspension of liver and skeletal muscle tissues	29105385
952	Rat	rno-miR-145	miRNA	swimming	left ventricular hypertrophy (LVH)	rat left ventricular	Swimming exercise training treatment	upregulated	23812090
953	Rat	rno-miR-145	miRNA	TGF-¦Â	liver fibrosis	rat primary HSCs	10?ng/mL TGF- treatment	upregulated	28091538
954	Rat	rno-miR-145	miRNA	hypoxia	myocardial infarction (MI)	H9c2 cells	hypoxia induce	upregulated	28980287
