ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
601	Human	hsa-miR-122	miRNA	aflatoxin B1 (AFB1)	genotoxicity	HepaRG cells	aflatoxin B1 (AFB1) treatment	downregulated	26609139
602	Human	hsa-miR-122	miRNA	peginterferon alfa-2a (PEG-IFN)	HBV/HCV dually infection	HBV/HCV patients serum	PEG-IFN treatment	upregulated	25788377
603	Human	hsa-miR-122	miRNA	cisplatin (DDP)	hepatocellular carcinoma (HCC)	HepG2 cells	cisplatin treatment	upregulated	27874954
604	Human	hsa-miR-122	miRNA	FeSO4	hepatic inflammation	Huh7 cells	100 ?¦¬ FeSO4 treatment	downregulated	29176318
605	Human	hsa-miR-122	miRNA	holo-transferrin (holo-Tf)	hepatic inflammation	Huh7 cells	holo-transferrin (holo-Tf) treatment	downregulated	29176318
606	Human	hsa-miR-122	miRNA	alcohol	liver damage	Huh-7.5 cells; Huh-7.5 cells;CYP2E1 expressing cells	alcohol exposure	upregulated	23126531
607	Human	hsa-miR-122	miRNA	miravirsen?(SPC3649)	hepatitis C virus (HCV) infection	HeLa cells; Huh-7 cells	Miravirsen (SPC3649) treatment	downregulated	24068553
608	Human	hsa-miR-122	miRNA	miravirsen?(SPC3649)	hepatitis C virus (HCV) infection	HeLa cells;Huh-7 cells	miravircsen?(SPC3649) treatment	upregulated	24068553
609	Human	hsa-miR-122	miRNA	hepatitis C virus (HCV)	hepatitis C virus (HCV) infection	ML-1 human thyroid cells	hepatitis C virus (HCV) infection	upregulated	31784757
610	Human	hsa-miR-122	miRNA	ribavirin and interferon ¦Â	hepatitis C virus (HCV) infection	The human hepatoma cell line Huh7	ribavirin and interferon ¦Â treatment	downregulated	20428788
611	Human	hsa-miR-122	miRNA	astragaloside IV (AS-IV)	hepatocellular carcinoma (HCC)	HepG2 cells	astragaloside IV (AS-IV) treatment	upregulated	28179291
612	Human	hsa-miR-122	miRNA	curcumin (Cur)	hepatocellular carcinoma (HCC)	HepG2 cells	curcumin treatment	upregulated	28179291
613	Human	hsa-miR-122	miRNA	hepatitis B virus (HBV)	hepatocellular carcinoma (HCC)	Plasma	hepatitis B virus (HBV) infection	?upregulated	22105822
614	Human	hsa-miR-122	miRNA	hepatitis B virus (HBV)	hepatocellular carcinoma (HCC)	Huh7 and HepG2 cells	hepatitis B virus (HBV) infection	downregulated	31485598
615	Human	hsa-miR-122	miRNA	radiofrequency ablation (RFA)	hepatocellular carcinoma (HCC)	plasma	radiofrequency ablation (RFA) treatment	upregulated	26129878
616	Human	hsa-miR-122	miRNA	TP-1	hepatocellular carcinoma (HCC)	SMMC-7721 cells	TP-1 treatment	upregulated	25787750
617	Human	hsa-miR-122	miRNA	transarterial chemoembolization (TACE)	hepatocellular carcinoma (HCC)	HCC patients plasma	TACE treatment	differently regulated	25275448
618	Human	hsa-miR-122	miRNA	ochratoxin A (OTA)	hepatocyte apoptosis	"human hepatoblastoma cell line, HepG2"	ochratoxin A treatment	inhibited	30090334
619	Human	hsa-miR-122	miRNA	hepatitis C virus (HCV)	liver damage	monocytes	hepatitis C virus (HCV) infection	Serum levels of miR-122 were elevated in cHCV patients and correlated with increased ALT and AST levels and serum miR-155 levels	22846613
620	Human	hsa-miR-122	miRNA	tolvaptan	idiosyncratic drug-induced liver injury (IDILI)	primary hepatocytes	tolvaptan treatment	upregulated	29029277
621	Human	hsa-miR-122	miRNA	pginterferon (PEG IFN)	hepatitis C virus (HCV) infection	patients liver	IFN treatment	upregulated	24612050
622	Human	hsa-miR-122	miRNA	lipopolysaccharide (LPS)	inflammation	HaCaT cells	lipopolysaccharide (LPS) treatment	upregulated	30632205
623	Human	hsa-miR-122	miRNA	tanshinol (TAN)	inflammation	LPS-treated HaCaT cells	tanshinol (TAN) treatment	downregulated	30632205
624	Human	hsa-miR-122	miRNA	ionic liquids (ILs)	Ionic liquids (ILs)-related human health risks	HepG2 cells	Ionic liquids (ILs) treatment	ILs increased the expression of miR-122.	31702098
625	Human	hsa-miR-122	miRNA	anoxia/reoxygenation (A/R)	ischemia/reperfusion (I/R) injury	LO2 cell	anoxia/reoxygenation (A/R) treatment	downregulated	28093198
626	Human	hsa-miR-122	miRNA	citrus peel flavonoid extracts (CPFE)	lipid metabolism	HepG2 cells	citrus peel flavonoid extracts (CPFE) treatment	downregulated	31017523
627	Human	hsa-miR-122	miRNA	daphnane diterpenoid genkwanine M (GENK)	hepatocellular carcinoma (HCC)	Huh-7 cells	daphnane diterpenoid genkwanine M (GENK) treatment	downregulated	22761847
628	Human	hsa-miR-122	miRNA	heme	hepatocellular carcinoma (HCC)	Huh?13 cells	heme treatment	upregulated	23538684
629	Human	hsa-miR-122	miRNA	IFN-¦Á	hepatocellular carcinoma (HCC)	;Huh-7 ; HepG2	Alpha Interferon (IFN-¦Á) treatment	downregulated	23055569
630	Human	hsa-miR-122	miRNA	microcystin-leucine arginine (MC-LR)	hepatocellular carcinoma (HCC)	WRL-70 cells	microcystin-LR treatment	downregulated	22265967
631	Human	hsa-miR-122	miRNA	P body protein LSm1	hepatocellular carcinoma (HCC)	Huh7 cells; Huh7.5 cells	P body protein LSm1 treatment	The P body protein LSm1 contributes to stimulation of hepatitis C virus translation by microRNA-122	24141094
632	Human	hsa-miR-122	miRNA	sodium selenite	hepatocellular carcinoma (HCC)	HLF cells	sodium selenite treatment	upregulated	32656599
633	Human	hsa-miR-122	miRNA	hepatitis C virus (HCV)	liver cirrhosis and hepatocellular carcinoma	human hepatocellular carcinoma-derived Huh7; Hep3B; HepG2; embryonic kidney-derived HEK293 ; 293T; lung-derived RERF-LC-AI;NCI-H-2030; A-427; kidney-derived Caki-2 and 769-P; neuron-derived MC-IXC ;SK-PN-DW; uterus-derived Hec1B; ovary-derived SK-OV3; colon-derived SW620; urinary bladder-derived SW780 cells	hepatitis C virus (HCV) infection	Expression of microRNA miR-122 facilitates an efficient replication in nonhepatic cells upon infection with hepatitis C virus	22593164
634	Human	hsa-miR-122	miRNA	coptisine (COP)	liver damage	HepG2 cells; L02 cells	coptisine (COP) treatment	COP increased the miR-122 level in LPS-treated HepG2 and L02 cells.	29253766
635	Human	hsa-miR-122	miRNA	hepatitis C virus (HCV)	liver fibrosis	hepatoma cells	hepatitis C virus (HCV) infection	upregulated	26157120
636	Human	hsa-miR-122	miRNA	amoxicillin/clavulanate-induced liver injury (AC-DILI)	liver damage	Blood and urine	amoxicillin/clavulanate-induced liver injury (AC-DILI) treatment	upregulated	27785887
637	Human	hsa-miR-122	miRNA	IFN and ribavirin	liver damage	HIV-HCV co-infected patients	interferon and ribavirin treatment	downregulated	24895202
638	Human	hsa-miR-122	miRNA	paraquat (PQ)	liver damage	paraquat-exposed individuals liver tissue	paraquat (PQ) treatment	downregulated	22427142
639	Human	hsa-miR-122	miRNA	oleanolic acid (OLA)	lung cancer	"human lung cancer cell lines, A549, NCI-H460, and NCI_x0002_H1299"	oleanolic acid (OLA) treatment	upregulated	25472877
640	Human	hsa-miR-122	miRNA	oleanolic acid (OLA)	lung cancer	lung carcinoma cell lines	Oleanolic acid treatment	upregulated	25472877
641	Human	hsa-miR-122	miRNA	ethanol (EtOH)	mitochondrial dysfunction	human hepatoma cells	Ethanol?treatment	downregulated	22898980
642	Human	hsa-miR-122	miRNA	amyloid-¦Â (A¦Â)	neuronal cell injury	SK-N-SH cells	amyloid-¦Â (A¦Â) treatment	LncRNA Rpph1 protects amyloid-¦Â induced neuronal injury in SK-N-SH cells via miR-122/Wnt1 axis	31718352
643	Human	hsa-miR-122	miRNA	paraquat (PQ)	neurotoxicity	human neural progenitor cells (hNPCs)	paraquat (PQ) treatment	downregulated	26878281
644	Human	hsa-miR-122	miRNA	compound C	nonalcoholic fatty liver disease (NAFLD)	HepG2 cells; primary human hepatocytes (HH)	compound C treatment	downregulated	32143184
645	Human	hsa-miR-122	miRNA	free fatty acids (FFA)	nonalcoholic fatty liver disease (NAFLD)	human liver cell line (L02)	free fatty acid (FFA) treatment	upregulated	31126802
646	Human	hsa-miR-122	miRNA	free fatty acids (FFA)	nonalcoholic fatty liver disease (NAFLD)	HepG2 and Huh-7 cells	free fatty acids (FFA) treatment	upregulated	31195981
647	Human	hsa-miR-122	miRNA	palmitic acid (PA)	nonalcoholic fatty liver disease (NAFLD)	Huh7 cells exosomes	palmitic acid (PA) treatment	upregulated in exosomes	28623272
648	Human	hsa-miR-122	miRNA	palmitic acid (PA)	nonalcoholic fatty liver disease (NAFLD)	HepG2 cells	palmitic acid (PA) treatment	downregulated	32143184
649	Human	hsa-miR-122	miRNA	post-bariatric surgery	obesity	obesity patients serum	a 3 months post-bariatric surgery treatment	upregulated in serum	29103239
650	Human	hsa-miR-122	miRNA	propofol (PPF)	papillary thyroid cancer (PTC)	TPC-1 cells; IHH-4 cells	propofol treatment	Propofol promoted the expression of miR-122	32432774
651	Human	hsa-miR-122	miRNA	acetaminophen (APAP)	prostate cancer	serum	acetaminophen (APAP) treatment	?Serum miR-122 and miR-192 were substantially higher in APAP-ALI patients	22045675
652	Human	hsa-miR-122	miRNA	docetaxel (DTX)	prostate cancer	LNCaP cells	docetaxel (DTX) treatment	downregulated	33178345
653	Human	hsa-miR-122	miRNA	silica	lung fibrosis	HBE cells	silica treatment	downregulated	33297121
654	Human	hsa-miR-122	miRNA	hepatitis C virus (HCV)	short bowel syndrome (SBS)	human liver	hepatitis C virus (HCV) infection	downregulated	20625373
655	Human	hsa-miR-122	miRNA	noncanonical polymerase Gld2	stabilizes specific miRNA populations in human fibroblasts	Human primary fibroblasts	The noncanonical polymerase Gld2 treatment	The noncanonical polymerase Gld2 has been implicated in the stabilization of miR-122	23200856
656	Human	hsa-miR-122	miRNA	free fatty acids (FFA)	steatotic hepatocytes	human HCC cell lines HepG2 and Huh7	free fatty acid treatment	downregulated	29216638
657	Human	hsa-miR-122	miRNA	lipopolysaccharide (LPS)	triple negative breast cancer (TNBC)	HT-29 cells	lipopolysaccharide (LPS) treatment	downregulated	23872065
658	Human	hsa-miR-122	miRNA	Roux-en-Y gastric bypass (RYGB)	weight loss	obese subjects without exercise program plasma	RYGB treatment	dysregulatedin plasma	28344345
659	Human	hsa-miR-122	miRNA	hepatitis C virus (HCV)	hepatitis C virus (HCV) infection	Huh7.5.1 cells	hepatitis C virus (HCV) infection	downregulated	23537271
660	Human	hsa-miR-122*	miRNA	hepatitis B virus (HBV)	hepatocellular carcinoma (HCC)	plasma	hepatitis B virus (HBV) infection	downregulated	22105822
661	Human	hsa-miR-1222-5p	miRNA	M¦ÂCD-cholesterol	nonalcoholic steatohepatitis (NASH)	Huh7 cells secreted exosomes	M¦ÂCD-cholesterol treatment	upregulated	31759057
662	Human	hsa-miR-122-3p	miRNA	glucocorticoid (GC)	steroid-induced osteonecrosis of femoral head (ONFH)	bone marrow mesenchymal stem cells (BMSCs)	glucocorticoid (GC) treatment	downregulated	29590087
663	Human	hsa-miR-1224	miRNA	H2O2	acute liver injury (ALI)	L02 cells	H2O2 treatment	upregulated	30848506
664	Human	hsa-miR-1224-3p	miRNA	bisphenol A (BPA)	arterial hypertension	urine; whole blood	bisphenol A (BPA) treatment	upregulated	32438192
665	Human	hsa-miR-1224-3p	miRNA	low-glycaemic load dietary	breast cancer	serum (pre-menopausal women)	low-glycaemic load dietary treatment	upregulated	22647265
666	Human	hsa-miR-1224-3p	miRNA	5-fluorouracil (5-Fu)	gastric cancer (GC)	SGC-7901 cells	5-fluorouracil (5-FU) treatment	downregulated	23525256
667	Human	hsa-miR-1224-3p	miRNA	proanthocyanidin extract (GSPE)	hepatocellular carcinoma (HCC)	HepG2 cells	proanthocyanidin extract (GSPE) treatment	upregulated	21998738
668	Human	hsa-miR-1224-5p	miRNA	radiation	chondrosarcoma	SW1353 cells	radiation treatment	upregulated	32362797
669	Human	hsa-miR-1224-5p	miRNA	capecitabine-oxaliplatin and radiotherapy	colorectal cancer (CRC)	human fresh biopsies of rectal tumors	capecitabine-oxaliplatin and radiotherapy	upregulated	22172905
670	Human	hsa-miR-1225-3p	miRNA	water particulate matter 2.5 (PM2.5 )	respiratory toxicity	human alveolar epithelial cell (A549)	water particulate matter 2.5 (PM2.5 ) treatment	upregulated	26791009
671	Human	hsa-miR-1225-5p	miRNA	temozolomide (TMZ)	glioblastoma multiforme (GBM)	U87MG cells	Temozolomide (TMZ) treatment	downregulated	27893811
672	Human	hsa-miR-122-5p	miRNA	acetaminophen (APAP)	acetaminophen (APAP)-induced liver injury (AILI)	HepaRG cells	acetaminophen(APAP) treatment	upregulated	28951593
673	Human	hsa-miR-122-5p	miRNA	acetaminophen (APAP)	acetaminophen (APAP)-induced liver injury (AILI)	HepaRG cells	acetaminophen (APAP) treatment	upregulated	32779042
674	Human	hsa-miR-122-5p	miRNA	lipopolysaccharide (LPS)	acute kidney injury (AKI)	Human renal proximal tubular cell line HK-2	lipopolysaccharide (LPS) treatment	upregulated	33782973
675	Human	hsa-miR-122-5p	miRNA	resveratrol	breast cancer	breast cancer cell	resveratrol (RS) treatment	downregulated	26890143
676	Human	hsa-miR-122-5p	miRNA	resveratrol	breast cancer	adriamycin-resistant breast cancer cells MCF-7 cells	resveratrol (RSV) treatment	upregulated	31155753
677	Human	hsa-miR-122-5p	miRNA	chlorpromazine (CHLO)	drug-induced liver injury (DILI)	upcyte hepatocytes	chlorpromazine (CHLO) treatment	downregulated	31198949
678	Human	hsa-miR-122-5p	miRNA	cyclosporine A (CsA)	drug-induced liver injury (DILI)	upcyte hepatocytes	cyclosporine A (CYCA) treatment	downregulated	31198949
679	Human	hsa-miR-122-5p	miRNA	valproic acid (VPA)	hepatic differentiation	human umbilical cord Wharton's jelly derived mesenchymal stem cells (hUC-MSCs)	valproic acid (VPA) treatment	upregulated	27001466
680	Human	hsa-miR-122-5p	miRNA	perfluorooctanoic acid	hepatotoxicity	occupational workers serum	Perfluorooctanoic acid (PFOA) exposure treatment	upregulated	24459700
681	Human	hsa-miR-122-5p	miRNA	glucosamine	insulin resistance (IR)	HepG2 hepatic cells	glucosamine treatment	upregulated	30958584
682	Human	hsa-miR-122-5p	miRNA	ionizing radiation (IR)	low doses hyper-radiosensitivity (LDHRS)	DLD-1 cells	ionizing radiation (IR) treatment	downregulated	29899866
683	Human	hsa-miR-122-5p	miRNA	tumor necrosis factor alpha (TNF-¦Á) 	multiple sclerosis (MS)	serum exosomes	tumor necrosis factor alpha (TNF-¦Á) treatment	downregulated	29505299
684	Human	hsa-miR-122-5p	miRNA	"1,25-dihydroxyvitamin D 3 (calcitriol)"	osteogenesis	human adipose-derived Mesenchymal stem cells (hAMSCs)	"1,25-dihydroxyvitamin D 3 (calcitriol) treatment"	downregulated	29218085
685	Human	hsa-miR-122-5p	miRNA	IFN-¦Ã and lipopolysaccharide (LPS)	pancreatic cancer (PC)	THP-1 cells	lipopolysaccharide; interferon-¦Ã treatment	"lncRNA SBF2-AS1 in M2 macrophage-derived exosomes increases miR-122-5p expression to restrain XIAP expression, which further inhibits PC progression."	32301277
686	Human	hsa-miR-122-5p	miRNA	IL-22	psoriatic lesions	HaCaT cells	IL-22	upregulated	27943426
687	Human	hsa-miR-122-5p	miRNA	radiation	rectal injury	human intestinal epithelial crypt (HIEC) cells	radiation treatment	miR-122-5p aggravates radiation-induced rectal injury through targeting CCAR1	32422326
688	Human	hsa-miR-122-5p	miRNA	cadmium (Cd)	renal toxic	HK-2 cells	cadmium (Cd) treatment	upregulated	31626960
689	Human	hsa-miR-122-5p	miRNA	curcumin (Cur)	schwannoma	RT4 schwannoma cells	curcumin treatment	upregulated	30534000
690	Human	hsa-miR-122-5p	miRNA	coal-burning type fluoride	skeletal fluorosis	plasma	coal-burning type fluoride exposure	"In human populations with coal-burning type fluoride exposure, the results showed that miR-122-5p was downregulated"	32572801
691	Human	hsa-miR-122-5p	miRNA	cadmium (Cd)	toxic effects of cadmium	HK-2 cells	cadmium (Cd) treatment	upregulated	31626960
692	Human	hsa-miR-122-5p	miRNA	Roux-en-Y gastric bypass (RYGB)	type 2 diabetes mellitus (T2DM)	patients with T2DM peripheral blood	on the peripheral blood microRNAs (miRNAs) of treatment	downregulated in the peripheral blood	28273212
693	Human	hsa-miR-122-5p	miRNA	ursolic acid (UA)	uric acid nephropathy (UAN)	HK-2?cells	uric acid treatment	miR-122-5p was reduced uric acid-treated HK-2 cells	30347231
694	Human	hsa-miR-1228-3p	miRNA	TGF-¦Â1	chronic kidney disease (CKD)	HK-2 cells	TGF-¦Â1 treatment	Upregulation of miRNA-1228-3p markedly inhibited the progression of renal fibrosis in vitro	32720699
695	Human	hsa-miR-1228-5p	miRNA	particulate matter (PM2.5)	non-small cell lung cancer (NSCLC)	human A549 cells	particulate matter (PM2.5) treatment	downregulated	26867688
696	Human	hsa-miR-1229	miRNA	5-fluorouracil (5-Fu)	gastric cancer (GC)	SGC-7901 cells	5-fluorouracil (5-FU) treatment	downregulated	23525256
697	Human	hsa-miR-1229	miRNA	water particulate matter 2.5 (PM2.5 )	respiratory toxicity	human alveolar epithelial cell (A549)	water particulate matter 2.5 (PM2.5 ) treatment	upregulated	26791009
698	Human	hsa-miR-1229-5p	miRNA	occupational noise	occupational noise-induced hearing loss (ONIHL)	serum	occupational noise exposure	upregulated	29340520
699	Human	hsa-miR-1229-5p	miRNA	yhexamethylene guanidine phosphate (PHMG-phosphate)	lung fibrosis	A549 cells	yhexamethylene guanidine phosphate (PHMG-phosphate) treatment	downregulated	29337256
700	Human	hsa-miR-122a	miRNA	"chenodeoxycholic acid, GW4064"	bile acid synthesis	human primary hepatocytes	"chenodeoxycholic acid, GW4064 treatment"	upregulated	20351063
701	Human	hsa-miR-122a	miRNA	fibroblast growth factor ( FGF)19	bile acid synthesis	human primary hepatocytes	fibroblast growth factor ( FGF)19 treatment	upregulated	20351063
702	Human	hsa-miR-122a	miRNA	5-fluorouracil and ixabepilone	breast cancer	MDA-MB-453?cells;MDA-kb2 cells	5-FU and ixabepilone treatment	upregulated	24396484
703	Human	hsa-miR-122a	miRNA	tumor necrosis factor alpha (TNF-¦Á) 	intestinal inflammation	Caco-2 cells	tumor necrosis factor alpha (TNF-¦Á) treatment	upregulated	21763238
704	Human	hsa-miR-122a	miRNA	adenovirus (ADV)	hepatocellular carcinoma (HCC)	Huh7.5 cells; N52.E6 cell line48; CCL-185 cells; CCL 243 cells; CRL 1772	adenovirus vectors treatment	miRNA-mediated regulation of antigen expression in the context of adenovirus vectors can significantly improve transgene product-directed immune responses	21556053
705	Human	hsa-miR-122a	miRNA	5-fluorouracil and ixabepilone	triple negative breast cancer (TNBC)	MDA-MB-453 LAR-type TNBC tumor cells	5-fluorouracil together with ixabepilone treatment	upregulated	24396484
706	Human	hsa-miR-1231	miRNA	heat stress	heat-induced pathophysiology	human umbilical vein endothelial cells	cultured in the incubator at 43¡ãC for 1 h	"downregulated (miR-1281, miR-34c-5p , miR-140-5p) ;upregulated (miR-4448, miR-1231 , miR-4656)"	29039486
707	Human	hsa-miR-1234	miRNA	head-down tilt (HDT) bed rest	bone loss	male volunteers	invited to participate in the 45 days of 8¡ã HDT bed rest experiment	downregulated	28261104
708	Human	hsa-miR-1234	miRNA	water particulate matter 2.5 (PM2.5 )	respiratory toxicity	human alveolar epithelial cell (A549)	water particulate matter 2.5 (PM2.5 ) treatment	upregulated	26791009
709	Human	hsa-miR-1236	miRNA	"rituximab, cyclophosphamide, doxorubicin, vincristine, prednisone (R-CHOP)"	diffuse large B-cell lymphoma (DLBCL)	diffuse large B cell lymphoma (DLBCL) patients serum	6 cycles of R-CHOP treatment	dysregulated	24858372
710	Human	hsa-miR-1236	miRNA	hypoxia	epithelial-mesenchymal transition (EMT)	"Human breast cancer (MCF7), lung cancer (H1299), head and neck cancer (SAS) and embryonic kidney (293T) cell lines"	hypoxia treatment	downregulated	27177472
